t,predContinuityMSE
218,0.0004180253017693758
219,0.0004183614219073206
220,0.00044035486644133925
221,0.0003967571537941694
222,0.00038459093775600195
223,0.0003458093269728124
224,0.0004072108131367713
225,0.00034414007677696645
226,0.00034235266502946615
227,0.0003344481228850782
228,0.0003300525713711977
229,0.00033232412533834577
230,0.0003727229486685246
231,0.00037683453410863876
232,0.0004212874046061188
233,0.00037951930426061153
234,0.00044666798203252256
235,0.00040866321069188416
236,0.00044695899123325944
237,0.0004167572478763759
238,0.0004394029965624213
239,0.0004454797017388046
240,0.0004576589271891862
241,0.0003995617153123021
242,0.00042289705015718937
243,0.00043935488793067634
244,0.00042495212983340025
245,0.0004241486021783203
246,0.0004388482484500855
247,0.00039624504279345274
248,0.00041415251325815916
249,0.00037852954119443893
250,0.0003474214463494718
251,0.0004053041338920593
252,0.0003613669832702726
253,0.00036836479557678103
254,0.0004002284549642354
255,0.0004305889888200909
256,0.00043592648580670357
257,0.00044339607120491564
258,0.0004162061377428472
259,0.0004426860250532627
260,0.00044100446393713355
261,0.00044355823774822056
262,0.00043804020970128477
263,0.00039748335257172585
264,0.00042360296356491745
265,0.0004867858369834721
266,0.0004754896799568087
267,0.0004713682283181697
268,0.00040903608896769583
269,0.00042219023453071713
270,0.00041124827112071216
271,0.000410553504480049
272,0.00033461677958257496
273,0.0003676298074424267
274,0.0002867032599169761
275,0.00028717584791593254
276,0.00027449047775007784
277,0.00030526285991072655
278,0.0003119403263553977
279,0.00037523420178331435
280,0.0003731195174623281
281,0.0003780006954912096
282,0.00040455718408338726
283,0.00035297893919050694
284,0.00041557112126611173
285,0.00039528668276034296
286,0.0004623674903996289
287,0.0004059269849676639
288,0.00040980326593853533
289,0.00044299691217020154
290,0.00045585312182083726
291,0.00043084865319542587
292,0.0005026586586609483
293,0.000488983525428921
294,0.0005467168521136045
295,0.00042933516670018435
296,0.0003864683967549354
297,0.0003685955598484725
298,0.00031738876714371145
299,0.00033915857784450054
300,0.0003318693197797984
301,0.00028851444949395955
302,0.0003070945094805211
303,0.0003433589299675077
304,0.000328795169480145
305,0.00046211775043047965
306,0.0003314561035949737
307,0.0003791234630625695
308,0.0003866332408506423
309,0.000351304275682196
310,0.0003989948600064963
311,0.0003918590664397925
312,0.0004097123455721885
313,0.0003790280898101628
314,0.0003932321851607412
315,0.00036631966941058636
316,0.00036753941094502807
317,0.00043426628690212965
318,0.00038362015038728714
319,0.00037222998798824847
320,0.0003318084345664829
321,0.0003214966272935271
322,0.0003745909489225596
323,0.0003086268261540681
324,0.00034820352448150516
325,0.00026557932142168283
326,0.000300595915177837
327,0.0002770506835076958
328,0.00024937960552051663
329,0.00025909460964612663
330,0.00023793814762029797
331,0.0002908010792452842
332,0.00027283551753498614
333,0.0003007336345035583
334,0.0003055559063795954
335,0.00039905772428028286
336,0.0003333339700475335
337,0.00043537106830626726
338,0.00039618497248739004
339,0.0003744455170817673
340,0.00036509038181975484
341,0.0003719892702065408
342,0.0003863158926833421
343,0.0004311375960242003
344,0.0004224270232953131
345,0.000526989228092134
346,0.00048604761832393706
347,0.0004865869414061308
348,0.0004413551650941372
349,0.0004256919783074409
350,0.00039486648165620863
351,0.0003223185194656253
352,0.000306620670016855
353,0.0003065381897613406
354,0.0003116567386314273
355,0.0003272510366514325
356,0.0003694717597682029
357,0.00039930411730892956
358,0.0004070249851793051
359,0.0004397675802465528
360,0.0004439798940438777
361,0.00045556126860901713
362,0.00041296539711765945
363,0.00041653745574876666
364,0.00044779625022783875
365,0.0004582118126563728
366,0.00045715682790614665
367,0.0004485530371312052
368,0.00040015674312599003
369,0.0004394005227368325
370,0.00039834235212765634
371,0.0004062821972183883
372,0.00036375870695337653
373,0.0003379887202754617
374,0.0003070538805332035
375,0.0003057708963751793
376,0.0003004971658810973
377,0.00031075658625923097
378,0.00030545209301635623
379,0.0003074768465012312
380,0.0003110005345661193
381,0.00031059797038324177
382,0.0003042600292246789
383,0.00041280692676082253
384,0.0003131981357000768
385,0.00037169380811974406
386,0.00032097010989673436
387,0.00032244352041743696
388,0.00032359713804908097
389,0.0003950167738366872
390,0.00040677114157006145
391,0.00036766036646440625
392,0.00038942453102208674
393,0.0003989673568867147
394,0.00038150468026287854
395,0.00038013121229596436
396,0.0003315723442938179
397,0.00035468931309878826
398,0.00030981554300524294
399,0.00040112834540195763
400,0.0003791568160522729
401,0.00038897997001186013
402,0.00040311666089110076
403,0.00036283727968111634
404,0.00039879779797047377
405,0.0003493010881356895
406,0.00038041736115701497
407,0.0003509093658067286
408,0.0003549981629475951
409,0.00039817424840293825
410,0.00035975498030893505
411,0.00041740891174413264
412,0.0003508409427013248
413,0.00039061903953552246
414,0.000468596292193979
415,0.0004755231202580035
416,0.00047981581883504987
417,0.0004038800543639809
418,0.0004113231261726469
419,0.0004311208613216877
420,0.0004514159809332341
421,0.0004437419993337244
422,0.0004691598005592823
423,0.0004362977051641792
424,0.0003976614389102906
425,0.0003787599562201649
426,0.00035254209069535136
427,0.00038282753666862845
428,0.0003622287476900965
429,0.0003565170045476407
430,0.0003448574570938945
431,0.00033941949368454516
432,0.00034436327405273914
433,0.0004062935768160969
434,0.0003858983691316098
435,0.00045290752314031124
436,0.0004539136425592005
437,0.000421154749346897
438,0.000425007805461064
439,0.00041516637429594994
440,0.0004520594666246325
441,0.0004405682848300785
442,0.00045599479926750064
443,0.0004170583270024508
444,0.0004488914564717561
445,0.00042514814413152635
446,0.00035918253706768155
447,0.00037650889134965837
448,0.00032417671172879636
449,0.00035466498229652643
450,0.0002997584524564445
451,0.0002711238630581647
452,0.00027503902674652636
453,0.0002779367205221206
454,0.000263661437202245
455,0.00022889826504979283
456,0.00022358087881002575
457,0.0002586033078841865
458,0.00026871004956774414
459,0.0002592465898487717
460,0.00030002754647284746
461,0.0003090487443841994
462,0.00039115684921853244
463,0.0003301833930891007
464,0.00038081506500020623
465,0.0003681418893393129
466,0.00039888062747195363
467,0.000380476878490299
468,0.0003954643034376204
469,0.00042502686847001314
470,0.0003863069578073919
471,0.000373903545551002
472,0.00046967060188762844
473,0.0004183131386525929
474,0.000434096553362906
475,0.0004392921691760421
476,0.00040249023004435003
477,0.00036274941521696746
478,0.0003599835908971727
479,0.00036037832614965737
480,0.0003076611610595137
481,0.0003561532939784229
482,0.00028189519071020186
483,0.00028068810934200883
484,0.0003037234127987176
485,0.000333853269694373
486,0.0003940794267691672
487,0.0003723986155819148
488,0.00042912946082651615
489,0.00047236206592060626
490,0.0004030813870485872
491,0.00043370077037252486
492,0.00037739044637419283
493,0.0004109865112695843
494,0.0004059096972923726
495,0.0004021736094728112
496,0.000403140380512923
497,0.00039762730011716485
498,0.00045613598194904625
