t,predContinuityMSE
260,0.0002996649709530175
261,0.00022625159181188792
262,0.00019523217633832246
263,0.00019735383102670312
264,0.00021333889162633568
265,0.00019678992975968868
266,0.0002041498082689941
267,0.0002065041771857068
268,0.00017048593144863844
269,0.0001952310703927651
270,0.0002719656622502953
271,0.00026768347015604377
272,0.00015362408885266632
273,0.0001592155749676749
274,0.00020757195306941867
275,0.00017702732293400913
276,0.00017729309911374003
277,0.00017284927889704704
278,0.00016717828111723065
279,0.00020031713938806206
280,0.0001532187598058954
281,0.00021155999274924397
282,0.00031591084552928805
283,0.00017880038649309427
284,0.00018299293878953904
285,0.00021500690490938723
286,0.0002316851168870926
287,0.00022342856391333044
288,0.00021094095427542925
289,0.00037462840555235744
290,0.00021467337501235306
291,0.0002374875039095059
292,0.00020659541769418865
293,0.00020260849851183593
294,0.00020571924687828869
295,0.000271889177383855
296,0.0002674660354387015
297,0.00015152992273215204
298,0.00020436238264665008
299,0.00014500484394375235
300,0.0001739979925332591
301,0.00016558602510485798
302,0.00018487345369067043
303,0.00019437787705101073
304,0.00016534376482013613
305,0.00019764532044064254
306,0.00019177119247615337
307,0.000210351194255054
308,0.00019167161372024566
309,0.0002575478283688426
310,0.00020512384071480483
311,0.0002838198561221361
312,0.00037046047509647906
313,0.0001757392892614007
314,0.00017215863044839352
315,0.00024062594457063824
316,0.0001850464177550748
317,0.0001679902634350583
318,0.00032668665517121553
319,0.0002877951192203909
320,0.00017355983436573297
321,0.00018607151287142187
322,0.0001777362631401047
323,0.0001825290237320587
324,0.00018656632164493203
325,0.0001927621487993747
326,0.00018506035848986357
327,0.0003337300440762192
328,0.00022426470241043717
329,0.0001640247937757522
330,0.0003072366234846413
331,0.00020925056014675647
332,0.00024126266362145543
333,0.00031469500390812755
334,0.00024351378669962287
335,0.00020101998234167695
336,0.00022980339417699724
337,0.00023725093342363834
338,0.00023052380129229277
339,0.0002867079747375101
340,0.00018572324188426137
341,0.00018051211372949183
342,0.00018400081899017096
343,0.0001665636955294758
344,0.00017171865329146385
345,0.00031189736910164356
346,0.00016588201106060296
347,0.00020211689115967602
348,0.00018015655223280191
349,0.00018310912128072232
350,0.0003536485892254859
351,0.00015138997696340084
352,0.00017566909082233906
353,0.00023551579215563834
354,0.0002690775436349213
355,0.0002565947943367064
356,0.0001824035425670445
357,0.00017376462346874177
358,0.00021230673883110285
359,0.00015946343773975968
360,0.00023514604254160076
361,0.00019304243323858827
362,0.0001410492550348863
363,0.00014078379899729043
364,0.00012560757750179619
365,0.00011476276267785579
366,0.0001594614441273734
367,0.00019015463476534933
368,9.426742326468229e-05
369,9.028422937262803e-05
370,0.0001018116163322702
371,0.00013903599756304175
372,0.00014414773613680154
373,0.0001124774498748593
374,9.817224781727418e-05
375,0.00014330298290587962
376,0.00012016912660328671
377,0.0001929164573084563
378,0.00022343022283166647
379,0.00012282983516342938
380,0.00011839460057672113
381,0.0001265929313376546
382,0.00012616741878446192
383,0.00013458303874358535
384,0.00012610187695827335
385,0.00015299113874789327
386,0.0001223392755491659
387,0.0001834165013860911
388,0.00019833848637063056
389,0.00013672770000994205
390,0.00015265040565282106
391,0.00016516828327439725
392,0.00022853488917462528
393,0.0001596993242856115
394,0.00022069623810239136
395,0.00015953445108607411
396,0.00014934147475287318
397,0.0001906685356516391
398,0.00013461560592986643
399,0.00016319527640007436
400,0.00016176680219359696
401,0.0001600299437996
402,0.00019196011999156326
403,0.00021399073011707515
404,0.00017472436593379825
405,0.0001766145578585565
406,0.0002107497857650742
407,0.000164827419212088
408,0.00017008015129249543
409,0.0003057604772038758
410,0.0002310128038516268
411,0.0001936777407536283
412,0.0002279249019920826
413,0.0003471289819572121
414,0.00022523818188346922
415,0.00021099096920806915
416,0.000174973756656982
417,0.00018747559806797653
418,0.00015964880003593862
419,0.00016659911489114165
420,0.00016878879978321493
421,0.00016828009393066168
422,0.0001716183323878795
423,0.0001948107819771394
424,0.0001785249332897365
425,0.0001630195474717766
426,0.0001841236517066136
427,0.00022178940707817674
428,0.00017092683992814273
429,0.00021692861628253013
430,0.0002044507855316624
431,0.00015289793373085558
432,0.00014097712119109929
433,0.000144430116051808
434,0.0001403543137712404
435,0.00018245584215037525
436,0.0002111093926941976
437,0.00015135914145503193
438,0.00020011972810607404
439,0.00016533819143660367
440,0.00018150717369280756
441,0.00018575902504380792
442,0.0002371484733885154
443,0.0001706538168946281
444,0.00016067258547991514
445,0.00021173860295675695
446,0.00022543717932421714
447,0.000210080950637348
448,0.00017902867693919688
449,0.00016434217104688287
450,0.0002242743066744879
451,0.0001916657929541543
452,0.00016091970610432327
453,0.00013991593732498586
454,0.000216936445212923
455,0.00041598465759307146
456,0.00016719740233384073
457,0.00020949533791281283
458,0.00014603148156311363
459,0.00015600089682266116
460,0.00012380414409562945
461,0.00014418231148738414
462,0.0001553012989461422
463,0.00012828357284888625
464,0.00016257957031484693
465,0.000140111253131181
466,0.000219091831240803
467,0.00021735952759627253
468,0.0002672491245903075
469,0.00036317153717391193
470,0.00025450781686231494
471,0.00015416576934512705
472,0.0001603971904842183
473,0.00016456171579193324
474,0.00017987692262977362
475,0.00014011254825163633
476,0.00014332613500300795
477,0.00017607743211556226
478,0.00024638016475364566
479,0.00018316134810447693
480,0.00014487719454336911
481,0.00017173470405396074
482,0.00014419494254980236
483,0.00015501790039706975
484,0.0001549125008750707
485,0.00012545601930469275
486,0.0002092889917548746
487,0.0002017939114011824
488,0.0001244293962372467
489,0.0002035413490375504
490,0.00023658441205043346
491,0.00024785532150417566
492,0.00014212993846740574
493,0.00018270676082465798
494,0.00017884897533804178
495,0.000196012610103935
496,0.00015912647359073162
497,0.00022009269741829485
498,0.0002072771603707224
